"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"AGM00060461","ORAN PORT, AG","2016-12-14","0.00","59","65","53"
"AGM00060461","ORAN PORT, AG","2016-12-15","0.16","57","61","55"
"AGM00060461","ORAN PORT, AG","2016-12-16","0.01","57","60","54"
"AGM00060461","ORAN PORT, AG","2016-12-17","0.00","58","62","53"
"AGM00060461","ORAN PORT, AG","2016-12-18","0.00","61","67","57"
"AGM00060461","ORAN PORT, AG","2016-12-19","0.31","56","59","53"
"AGM00060461","ORAN PORT, AG","2016-12-20","0.75","59","63","56"
"AGM00060461","ORAN PORT, AG","2016-12-21","0.12","59","62",
"AGM00060461","ORAN PORT, AG","2016-12-22","0.00","61","63","56"
"AGM00060461","ORAN PORT, AG","2016-12-23","0.02","60","65","58"
"AGM00060461","ORAN PORT, AG","2016-12-24","0.00","59","65","55"
"AGM00060461","ORAN PORT, AG","2016-12-25","0.00","58","66",
"AGM00060461","ORAN PORT, AG","2016-12-26","0.00","57","65","51"
"AGM00060461","ORAN PORT, AG","2016-12-27","0.00","58","64","51"
"AGM00060461","ORAN PORT, AG","2016-12-28","0.00","60","63","56"
"AGM00060461","ORAN PORT, AG","2016-12-29","0.00","60","67","55"
"AGM00060461","ORAN PORT, AG","2016-12-30","0.00","58","64","54"
"AGM00060461","ORAN PORT, AG","2016-12-31","0.00","56","62","51"
"AGM00060461","ORAN PORT, AG","2017-01-01","0.00","53","62","47"
"AGM00060461","ORAN PORT, AG","2017-01-02","0.00","56","64","47"
"AGM00060461","ORAN PORT, AG","2017-01-03","0.00","56","65","49"
"AGM00060461","ORAN PORT, AG","2017-01-04","0.00","61","68","53"
"AGM00060461","ORAN PORT, AG","2017-01-05","0.00","60","66","53"
"AGM00060461","ORAN PORT, AG","2017-01-06","0.00","58","63",
"AGM00060461","ORAN PORT, AG","2017-01-07","0.00","56","62","51"
"AGM00060461","ORAN PORT, AG","2017-01-08","0.00","55","64","46"
"AGM00060461","ORAN PORT, AG","2017-01-09","0.00","54","60","47"
"AGM00060461","ORAN PORT, AG","2017-01-10","0.00","57","63","48"
"AGM00060461","ORAN PORT, AG","2017-01-11","0.00","60","63",
"AGM00060461","ORAN PORT, AG","2017-01-12","0.08","58","63","52"
"AGM00060461","ORAN PORT, AG","2017-01-13","0.00","60","68","51"
"AGM00060461","ORAN PORT, AG","2017-01-14","0.12","56","60",
"AGM00060461","ORAN PORT, AG","2017-01-15","0.04","60",,"50"
"AGM00060461","ORAN PORT, AG","2017-01-16","0.00","59","62","57"
"AGM00060461","ORAN PORT, AG","2017-01-17","0.00","58","64",
"AGM00060461","ORAN PORT, AG","2017-01-18","0.16","47","50",
"AGM00060461","ORAN PORT, AG","2017-01-20","0.04","48","50",
"AGM00060461","ORAN PORT, AG","2017-01-21","0.39","53","56","50"
"AGM00060461","ORAN PORT, AG","2017-01-22","0.91","57","60",
"AGM00060461","ORAN PORT, AG","2017-01-23","0.24","54","59","50"
"AGM00060461","ORAN PORT, AG","2017-01-24","0.00","59","61","53"
"AGM00060461","ORAN PORT, AG","2017-01-25","0.00","56","63","50"
"AGM00060461","ORAN PORT, AG","2017-01-26","0.00","56","64","47"
"AGM00060461","ORAN PORT, AG","2017-01-27","0.00","60","66",
"AGM00060461","ORAN PORT, AG","2017-01-28","0.08","59","60","58"
"AGM00060461","ORAN PORT, AG","2017-01-29","0.00","58","63","51"
"AGM00060461","ORAN PORT, AG","2017-01-30","0.00","57","63","50"
"AGM00060461","ORAN PORT, AG","2017-01-31","0.00","59","65","48"
"AGM00060461","ORAN PORT, AG","2021-11-10","0.00","61","64","54"
"AGM00060461","ORAN PORT, AG","2021-11-12","0.00","62","65","54"
"AGM00060461","ORAN PORT, AG","2021-12-01","0.00","58","62","52"
"AGM00060461","ORAN PORT, AG","2021-12-02","0.04","54","60",
"AGM00060461","ORAN PORT, AG","2021-12-03","1.10","59","62","58"
"AGM00060461","ORAN PORT, AG","2021-12-04","0.00","57","62","49"
"AGM00060461","ORAN PORT, AG","2021-12-05","0.00","62","63","56"
"AGM00060461","ORAN PORT, AG","2021-12-06","0.00","60","63","59"
"AGM00060461","ORAN PORT, AG","2021-12-07","0.00","60","66","53"
"AGM00060461","ORAN PORT, AG","2021-12-08","0.00","62","67","58"
"AGM00060461","ORAN PORT, AG","2021-12-09","0.02","59","61","57"
"AGM00060461","ORAN PORT, AG","2021-12-10","0.00","61","64","55"
"AGM00060461","ORAN PORT, AG","2021-12-11","0.00","62","65","60"
"AGM00060461","ORAN PORT, AG","2021-12-12","0.00","58","64","53"
"AGM00060461","ORAN PORT, AG","2021-12-13","0.00","61","68","56"
"AGM00060461","ORAN PORT, AG","2021-12-14","0.00","58","62",
"AGM00060461","ORAN PORT, AG","2021-12-15","0.00","57","60","52"
"AGM00060461","ORAN PORT, AG","2021-12-16","0.00","56","61","51"
"AGM00060461","ORAN PORT, AG","2021-12-17","0.00","58","61",
"AGM00060461","ORAN PORT, AG","2021-12-18","0.00","56","60","50"
"AGM00060461","ORAN PORT, AG","2021-12-19","0.00","58","62","54"
"AGM00060461","ORAN PORT, AG","2021-12-20","0.00","56","61","50"
"AGM00060461","ORAN PORT, AG","2021-12-21","0.00","59","65","53"
"AGM00060461","ORAN PORT, AG","2021-12-22","0.00","60","64","55"
"AGM00060461","ORAN PORT, AG","2021-12-23","0.28","60","63","57"
"AGM00060461","ORAN PORT, AG","2021-12-24","0.00","61","68",
"AGM00060461","ORAN PORT, AG","2021-12-25","0.01","64",,"57"
"AGM00060461","ORAN PORT, AG","2021-12-26","0.00","64","68","60"
"AGM00060461","ORAN PORT, AG","2021-12-27","0.00","67","72","61"
"AGM00060461","ORAN PORT, AG","2021-12-28","0.00","66","70","62"
"AGM00060461","ORAN PORT, AG","2021-12-29","0.00","62","66","58"
"AGM00060461","ORAN PORT, AG","2021-12-30","0.00","58","67","56"
"AGM00060461","ORAN PORT, AG","2021-12-31","0.00","54","56",
"AGM00060461","ORAN PORT, AG","2022-01-01","0.00","55","58","49"
"AGM00060461","ORAN PORT, AG","2022-01-02","0.00","53","56","51"
"AGM00060461","ORAN PORT, AG","2022-01-03","0.00","53","58",
"AGM00060461","ORAN PORT, AG","2022-01-04","0.00","56","71",
"AGM00060461","ORAN PORT, AG","2022-01-05","0.00","58","61",
"AGM00060461","ORAN PORT, AG","2022-01-06","0.31","54","57","51"
"AGM00060461","ORAN PORT, AG","2022-01-07","0.00","54","58","48"
"AGM00060461","ORAN PORT, AG","2022-01-08","0.00","54","59","47"
"AGM00060461","ORAN PORT, AG","2022-01-09","0.00","60","67","49"
"AGM00060461","ORAN PORT, AG","2022-01-10","0.00","61","66","55"
"AGM00060461","ORAN PORT, AG","2022-01-11","0.00","58","61","46"
"AGM00060461","ORAN PORT, AG","2022-01-12","0.00","53","58",
"AGM00060461","ORAN PORT, AG","2022-01-13","0.00","54","57",
"AGM00060461","ORAN PORT, AG","2022-01-14","0.00","55","61","49"
"AGM00060461","ORAN PORT, AG","2022-01-15","0.00","54","57","49"
"AGM00060461","ORAN PORT, AG","2022-01-16","0.00","53","57","45"
"AGM00060461","ORAN PORT, AG","2022-01-17","0.00","54","57","49"
"AGM00060461","ORAN PORT, AG","2022-01-18","0.00","53","57",
"AGM00060461","ORAN PORT, AG","2022-01-19","0.00","52","57","43"
"AGM00060461","ORAN PORT, AG","2022-01-20","0.00","53","57","46"
"AGM00060461","ORAN PORT, AG","2022-01-21","0.08","53","57","48"
"AGM00060461","ORAN PORT, AG","2022-01-22","0.00","55","59","49"
"AGM00060461","ORAN PORT, AG","2022-01-23","0.00","53","57",
"AGM00060461","ORAN PORT, AG","2022-01-24","0.00","56","60","52"
"AGM00060461","ORAN PORT, AG","2022-01-25",,"55","59","50"
"AGM00060461","ORAN PORT, AG","2022-01-26","0.00","61","65","56"
"AGM00060461","ORAN PORT, AG","2022-01-27","0.00","58","62",
"AGM00060461","ORAN PORT, AG","2022-01-28","0.00","58","64","53"
"AGM00060461","ORAN PORT, AG","2022-01-29","0.00","58","62","54"
"AGM00060461","ORAN PORT, AG","2022-01-30","0.00","58","63","54"
"AGM00060461","ORAN PORT, AG","2022-01-31","0.00","57","62","50"
"AGM00060461","ORAN PORT, AG","2022-02-01","0.00","57","62","51"
"AGM00060461","ORAN PORT, AG","2022-02-02","0.00","56","60","50"
"AGM00060461","ORAN PORT, AG","2022-02-04","0.00","61","69","56"
"AGM00060461","ORAN PORT, AG","2022-02-06",,"59","60",
"AGM00060461","ORAN PORT, AG","2022-02-08","0.00","58","60","54"
"AGM00060461","ORAN PORT, AG","2022-02-10","0.00","56","58","51"
"AGM00060461","ORAN PORT, AG","2022-02-11","0.00","56","58","53"
"AGM00060461","ORAN PORT, AG","2022-02-12","0.04","57","58","53"
"AGM00060461","ORAN PORT, AG","2022-02-13","0.00","55","59","49"
"AGM00060461","ORAN PORT, AG","2022-02-14","0.00","60","65","52"
"AGM00060461","ORAN PORT, AG","2022-02-15","0.00","59",,"53"
"AGM00060461","ORAN PORT, AG","2022-02-16","0.00","59","65","50"
"AGM00060461","ORAN PORT, AG","2022-02-17","0.00","59","65","54"
"AGM00060461","ORAN PORT, AG","2022-02-18","0.00","60","68","58"
"AGM00060461","ORAN PORT, AG","2022-02-19","0.00","61","66","56"
"AGM00060461","ORAN PORT, AG","2022-02-20","0.00","59","60","57"
"AGM00060461","ORAN PORT, AG","2022-02-21","0.08","58","60","55"
"AGM00060461","ORAN PORT, AG","2022-02-22","0.00","55","60","48"
"AGM00060461","ORAN PORT, AG","2022-02-23","0.00","62","69","57"
"AGM00060461","ORAN PORT, AG","2022-02-24","0.00","57","59","52"
"AGM00060461","ORAN PORT, AG","2022-02-25","0.00","60","61","58"
"AGM00060461","ORAN PORT, AG","2022-02-26","0.00","60","62","58"
"AGM00060461","ORAN PORT, AG","2022-02-27","0.16","58","59",
"AGM00060461","ORAN PORT, AG","2022-02-28","0.08","56","57","54"
"AGM00060461","ORAN PORT, AG","2022-03-01","0.00","55","62","48"
"AGM00060461","ORAN PORT, AG","2022-03-02","0.00","57","61","52"
"AGM00060461","ORAN PORT, AG","2022-03-03","0.00","60","67","52"
"AGM00060461","ORAN PORT, AG","2022-03-04","0.20","54",,
"AGM00060461","ORAN PORT, AG","2022-03-05","0.00","58","60",
"AGM00060461","ORAN PORT, AG","2022-03-06","0.02","56","57","54"
"AGM00060461","ORAN PORT, AG","2022-03-07","0.00","55","58","52"
"AGM00060461","ORAN PORT, AG","2022-03-08","0.20","59","62","56"
"AGM00060461","ORAN PORT, AG","2022-03-09","0.00","58","62","51"
"AGM00060461","ORAN PORT, AG","2022-03-10","0.00","59","61","55"
"AGM00060461","ORAN PORT, AG","2022-03-11","0.00","57","59","53"
"AGM00060461","ORAN PORT, AG","2022-03-12","0.02","62","64","58"
"AGM00060461","ORAN PORT, AG","2022-03-13","0.00","61","65","58"
"AGM00060461","ORAN PORT, AG","2022-03-14","0.00","69","82",
"AGM00060461","ORAN PORT, AG","2022-03-15","0.00","63","68",
"AGM00060461","ORAN PORT, AG","2022-03-16","0.00","60","64",
"AGM00060461","ORAN PORT, AG","2022-03-17","0.16","57","60","53"
"AGM00060461","ORAN PORT, AG","2022-03-18","0.87","58","59","54"
"AGM00060461","ORAN PORT, AG","2022-03-19","0.16","59","59","57"
"AGM00060461","ORAN PORT, AG","2022-03-20","0.02","60","63","56"
"AGM00060461","ORAN PORT, AG","2022-03-21","0.00","61","67","55"
"AGM00060461","ORAN PORT, AG","2022-03-22","0.00","60","61","59"
"AGM00060461","ORAN PORT, AG","2022-03-23","0.04","63","68","57"
"AGM00060461","ORAN PORT, AG","2022-03-24","0.03","66","69",
"AGM00060461","ORAN PORT, AG","2022-03-25","0.00","62","72","59"
"AGM00060461","ORAN PORT, AG","2022-03-26","0.00","59","61","55"
"AGM00060461","ORAN PORT, AG","2022-03-27","0.00","59","61","55"
"AGM00060461","ORAN PORT, AG","2022-03-28","0.00","60","62","59"
"AGM00060461","ORAN PORT, AG","2022-03-29","0.00","60","62",
"AGM00060461","ORAN PORT, AG","2022-03-30","0.08","63","68","58"
"AGM00060461","ORAN PORT, AG","2022-03-31","0.04","62","64","58"
"AGM00060461","ORAN PORT, AG","2022-04-01","0.00","62","63",
"AGM00060461","ORAN PORT, AG","2022-04-02","0.08","56","59","53"
"AGM00060461","ORAN PORT, AG","2022-04-03","0.00","56","58","52"
"AGM00060461","ORAN PORT, AG","2022-04-04","0.04","58","60",
"AGM00060461","ORAN PORT, AG","2022-04-05","0.00","60","67",
"AGM00060461","ORAN PORT, AG","2022-04-06","0.00","59","62","53"
"AGM00060461","ORAN PORT, AG","2022-04-07","0.00","61","67","56"
"AGM00060461","ORAN PORT, AG","2022-04-08","0.00","66","71","54"
"AGM00060461","ORAN PORT, AG","2022-04-09","0.00","62","70","59"
"AGM00060461","ORAN PORT, AG","2022-04-10","0.00","65","69","58"
"AGM00060461","ORAN PORT, AG","2022-04-11","0.00","62","66","59"
"AGM00060461","ORAN PORT, AG","2022-04-12","0.00","61","63","59"
"AGM00060461","ORAN PORT, AG","2022-04-13","0.00","62","64","58"
"AGM00060461","ORAN PORT, AG","2022-04-14","0.12","60","62","58"
"AGM00060461","ORAN PORT, AG","2022-04-15","0.12","61","63","58"
"AGM00060461","ORAN PORT, AG","2022-04-16","0.00","65","69","52"
"AGM00060461","ORAN PORT, AG","2022-04-17","0.00","67","72","61"
"AGM00060461","ORAN PORT, AG","2022-04-18","0.00","67","75","61"
"AGM00060461","ORAN PORT, AG","2022-04-19","0.00","66","72","61"
"AGM00060461","ORAN PORT, AG","2022-04-20","0.00","61","64",
"AGM00060461","ORAN PORT, AG","2022-04-21","0.08","63","65","60"
"AGM00060461","ORAN PORT, AG","2022-04-22","0.00","61","66","57"
"AGM00060461","ORAN PORT, AG","2022-04-23","0.00","62","66",
"AGM00060461","ORAN PORT, AG","2022-04-24","0.08","61","64","57"
"AGM00060461","ORAN PORT, AG","2022-04-25","0.00","61","62","57"
"AGM00060461","ORAN PORT, AG","2022-04-26","0.00","62","62","57"
"AGM00060461","ORAN PORT, AG","2022-04-27","0.04","61","62","60"
"AGM00060461","ORAN PORT, AG","2022-04-28","0.02","61","63","60"
"AGM00060461","ORAN PORT, AG","2022-04-29","0.04","60","62",
"AGM00060461","ORAN PORT, AG","2022-04-30","0.16","62","65","61"
"AGM00060461","ORAN PORT, AG","2022-05-01","0.00","65","72","57"
"AGM00060461","ORAN PORT, AG","2022-05-02","0.00","71","78","64"
"AGM00060461","ORAN PORT, AG","2022-05-03","0.00","63","65","62"
"AGM00060461","ORAN PORT, AG","2022-05-04","0.24","62",,
"AGM00060461","ORAN PORT, AG","2022-05-05","0.51","62","64","58"
"AGM00060461","ORAN PORT, AG","2022-05-06","0.12","65","71","58"
"AGM00060461","ORAN PORT, AG","2022-05-07","0.00","65","68","60"
"AGM00060461","ORAN PORT, AG","2022-05-08","0.00","67","71","63"
"AGM00060461","ORAN PORT, AG","2022-05-09","0.00","70","74","68"
"AGM00060461","ORAN PORT, AG","2022-05-10","0.00","67","69","64"
"AGM00060461","ORAN PORT, AG","2022-05-11","0.00","69","72","65"
"AGM00060461","ORAN PORT, AG","2022-05-12","0.00","66","67","64"
"AGM00060461","ORAN PORT, AG","2022-05-13","0.00","66","67","64"
"AGM00060461","ORAN PORT, AG","2022-05-14","0.00","67","70","65"
"AGM00060461","ORAN PORT, AG","2022-05-15","0.00","67","69",
"AGM00060461","ORAN PORT, AG","2022-05-16","0.00","70","74","66"
"AGM00060461","ORAN PORT, AG","2022-05-17","0.00","69","73","65"
"AGM00060461","ORAN PORT, AG","2022-05-18","0.00","69","71",
"AGM00060461","ORAN PORT, AG","2022-05-19","0.00","69","70","68"
"AGM00060461","ORAN PORT, AG","2022-05-20","0.00","70","75","67"
"AGM00060461","ORAN PORT, AG","2022-05-21","0.00","73","75","70"
"AGM00060461","ORAN PORT, AG","2022-05-22","0.00","70","74","67"
"AGM00060461","ORAN PORT, AG","2022-05-23","0.00","73","77",
"AGM00060461","ORAN PORT, AG","2022-05-24","0.00","78","86","71"
"AGM00060461","ORAN PORT, AG","2022-05-25","0.00","68","74",
"AGM00060461","ORAN PORT, AG","2022-05-26","0.00","67","68","65"
"AGM00060461","ORAN PORT, AG","2022-05-27","0.00","71","74","65"
"AGM00060461","ORAN PORT, AG","2022-05-28","0.00","77","83","69"
"AGM00060461","ORAN PORT, AG","2022-05-29","0.00","75","79","71"
"AGM00060461","ORAN PORT, AG","2022-05-30","0.00","73","76","67"
"AGM00060461","ORAN PORT, AG","2022-05-31","0.00","72","77","70"
"AGM00060461","ORAN PORT, AG","2022-06-01","0.00","72","76","67"
"AGM00060461","ORAN PORT, AG","2022-06-02","0.00","76","78","69"
"AGM00060461","ORAN PORT, AG","2022-06-03","0.00","74","77","71"
"AGM00060461","ORAN PORT, AG","2022-06-04","0.00","74","78","71"
"AGM00060461","ORAN PORT, AG","2022-06-05","0.00","71","75",
"AGM00060461","ORAN PORT, AG","2022-06-06","0.00","71","74","68"
"AGM00060461","ORAN PORT, AG","2022-06-07","0.00","74","78","71"
"AGM00060461","ORAN PORT, AG","2022-06-08","0.00","80","90","73"
"AGM00060461","ORAN PORT, AG","2022-06-09","0.00","75","80",
"AGM00060461","ORAN PORT, AG","2022-06-10","0.00","74","77","72"
"AGM00060461","ORAN PORT, AG","2022-06-11","0.00","74","76","69"
"AGM00060461","ORAN PORT, AG","2022-06-12","0.00","71","74","69"
"AGM00060461","ORAN PORT, AG","2022-06-13","0.00","72","75","69"
"AGM00060461","ORAN PORT, AG","2022-06-14","0.00","72","74","70"
"AGM00060461","ORAN PORT, AG","2022-06-15","0.00","78","97","70"
"AGM00060461","ORAN PORT, AG","2022-06-16","0.00","74","76","72"
"AGM00060461","ORAN PORT, AG","2022-06-17","0.00","74","77","72"
"AGM00060461","ORAN PORT, AG","2022-06-18","0.00","75","77","73"
"AGM00060461","ORAN PORT, AG","2022-06-19","0.00","79","85","73"
"AGM00060461","ORAN PORT, AG","2022-06-20","0.00","78","82","76"
"AGM00060461","ORAN PORT, AG","2022-06-21","0.00","76","79","74"
"AGM00060461","ORAN PORT, AG","2022-06-22","0.02","73","74","71"
"AGM00060461","ORAN PORT, AG","2022-06-23","0.20","72","75","68"
"AGM00060461","ORAN PORT, AG","2022-06-24","0.00","73","76","70"
"AGM00060461","ORAN PORT, AG","2022-06-25","0.00","74","78","69"
"AGM00060461","ORAN PORT, AG","2022-06-26","0.00","76","79","70"
"AGM00060461","ORAN PORT, AG","2022-06-27","0.00","76","81","70"
"AGM00060461","ORAN PORT, AG","2022-06-28","0.00","72","73","69"
"AGM00060461","ORAN PORT, AG","2022-06-29","0.00","73","74","70"
"AGM00060461","ORAN PORT, AG","2022-06-30","0.00","72","73","70"
"AGM00060461","ORAN PORT, AG","2022-07-01","0.00","74","76","72"
"AGM00060461","ORAN PORT, AG","2022-07-02","0.00","74","76",
"AGM00060461","ORAN PORT, AG","2022-07-03","0.00","74","76",
"AGM00060461","ORAN PORT, AG","2022-07-04","0.00","74","77","73"
"AGM00060461","ORAN PORT, AG","2022-07-05","0.00","78","90","76"
"AGM00060461","ORAN PORT, AG","2022-07-06","0.00","77","80","74"
"AGM00060461","ORAN PORT, AG","2022-07-07","0.00","76","77","74"
"AGM00060461","ORAN PORT, AG","2022-07-08","0.00","76","77","74"
"AGM00060461","ORAN PORT, AG","2022-07-09","0.00","75","78","74"
"AGM00060461","ORAN PORT, AG","2022-07-10","0.00","75","76","73"
"AGM00060461","ORAN PORT, AG","2022-07-11","0.00","75","78","73"
"AGM00060461","ORAN PORT, AG","2022-07-12","0.00","76","77","72"
"AGM00060461","ORAN PORT, AG","2022-07-13","0.00","76","77","75"
"AGM00060461","ORAN PORT, AG","2022-07-14","0.00","77","80","75"
"AGM00060461","ORAN PORT, AG","2022-07-15","0.00","77","79","72"
"AGM00060461","ORAN PORT, AG","2022-07-16","0.00","77","78","72"
"AGM00060461","ORAN PORT, AG","2022-07-17","0.00","78","79","77"
"AGM00060461","ORAN PORT, AG","2022-07-18","0.00","78","79","76"
"AGM00060461","ORAN PORT, AG","2022-07-19","0.00","79","79","77"
"AGM00060461","ORAN PORT, AG","2022-07-20","0.00","78","79","77"
"AGM00060461","ORAN PORT, AG","2022-07-21","0.00","79","79","78"
"AGM00060461","ORAN PORT, AG","2022-07-22","0.00","78","79","77"
"AGM00060461","ORAN PORT, AG","2022-07-23","0.00","77","79","75"
"AGM00060461","ORAN PORT, AG","2022-07-24","0.00","79","80","75"
"AGM00060461","ORAN PORT, AG","2022-07-25","0.00","80","85","78"
"AGM00060461","ORAN PORT, AG","2022-07-26","0.00","83","88","76"
"AGM00060461","ORAN PORT, AG","2022-07-27","0.00","83","91","76"
"AGM00060461","ORAN PORT, AG","2022-07-28","0.00","80","81",
"AGM00060461","ORAN PORT, AG","2022-07-29","0.00","80","82","76"
"AGM00060461","ORAN PORT, AG","2022-07-30","0.00","80","82","79"
"AGM00060461","ORAN PORT, AG","2022-07-31","0.00","80","81","78"
"AGM00060461","ORAN PORT, AG","2022-08-01","0.00","79","80","77"
"AGM00060461","ORAN PORT, AG","2022-08-02","0.00","80","84","78"
"AGM00060461","ORAN PORT, AG","2022-08-03","0.00","82","87","78"
"AGM00060461","ORAN PORT, AG","2022-08-04","0.00","82","89","77"
"AGM00060461","ORAN PORT, AG","2022-08-05","0.00","80","85","77"
"AGM00060461","ORAN PORT, AG","2022-08-06","0.00","80","81","79"
"AGM00060461","ORAN PORT, AG","2022-08-07","0.00","79","81","78"
"AGM00060461","ORAN PORT, AG","2022-08-08","0.00","80","81","79"
"AGM00060461","ORAN PORT, AG","2022-08-09","0.00","81","85","79"
"AGM00060461","ORAN PORT, AG","2022-08-11","0.00","80","82",
"AGM00060461","ORAN PORT, AG","2022-08-12","0.00","80","81","78"
"AGM00060461","ORAN PORT, AG","2022-08-13","0.00","86","96","79"
"AGM00060461","ORAN PORT, AG","2022-08-14","0.02","87","96",
"AGM00060461","ORAN PORT, AG","2022-08-15","0.00","84","88","80"
"AGM00060461","ORAN PORT, AG","2022-08-16","0.00","79","82","77"
"AGM00060461","ORAN PORT, AG","2022-08-17","0.00","83","86","78"
"AGM00060461","ORAN PORT, AG","2022-08-18","0.00","77","81","73"
"AGM00060461","ORAN PORT, AG","2022-08-19","0.00","80","84","76"
"AGM00060461","ORAN PORT, AG","2022-08-20","0.00","79","83",
"AGM00060461","ORAN PORT, AG","2022-08-21","0.00","75","77","73"
"AGM00060461","ORAN PORT, AG","2022-08-22","0.00","81","85","74"
"AGM00060461","ORAN PORT, AG","2022-08-23","0.00","78","81","75"
"AGM00060461","ORAN PORT, AG","2022-08-24","0.00","78","82","75"
"AGM00060461","ORAN PORT, AG","2022-08-25","0.00","80","83","77"
"AGM00060461","ORAN PORT, AG","2022-08-26","0.00","79","81","76"
"AGM00060461","ORAN PORT, AG","2022-08-27","0.00","78","80","77"
"AGM00060461","ORAN PORT, AG","2022-08-28","0.00","79","80","76"
"AGM00060461","ORAN PORT, AG","2022-08-29","0.00","79",,"78"
"AGM00060461","ORAN PORT, AG","2022-08-30","0.00","79","83","78"
"AGM00060461","ORAN PORT, AG","2022-08-31","0.00","83","91","77"
"AGM00060461","ORAN PORT, AG","2022-09-01","0.00","81","84","75"
"AGM00060461","ORAN PORT, AG","2022-09-02","0.00","85","89","80"
